Дата	Отдел.Код	Товар.Код	Час	Количество	Сумма
10.10.2004	3	2823	15	1	
10.10.2004	3	20475	16	1	
10.10.2004	3	57168	11	1	
10.10.2004	3	75406	16	1	
10.10.2004	3	82545	11	2	
10.10.2004	3	84907	18	1	
11.10.2004	1	485	19	1	
11.10.2004	1	1145	18	1	
11.10.2004	1	11292	10	1	
11.10.2004	1	21269	14	1	
11.10.2004	1	32540	14	1	
11.10.2004	1	32540	19	1	
11.10.2004	1	43711	11	1	
11.10.2004	1	52458	12	1	
11.10.2004	1	79052	13	3	
11.10.2004	1	82154	16	1	
11.10.2004	2	2290	19	1	
11.10.2004	2	11242	14	1	
11.10.2004	2	11824	11	1	
11.10.2004	2	31054	21	1	
11.10.2004	2	32540	14	1	
11.10.2004	2	32540	16	4	
11.10.2004	2	33338	16	1	
11.10.2004	2	79038	20	1	
11.10.2004	2	82545	17	1	
11.10.2004	2	82616	18	1	
11.10.2004	3	477	12	2	
11.10.2004	3	28092	17	1	
11.10.2004	3	31054	13	1	
11.10.2004	3	31054	15	1	
11.10.2004	3	32438	11	1	
11.10.2004	3	32540	11	2	
11.10.2004	3	32540	19	1	
11.10.2004	3	40377	19	1	
11.10.2004	3	43711	18	1	
11.10.2004	3	45910	18	1	
11.10.2004	3	52458	17	1	
11.10.2004	3	66644	16	1	
11.10.2004	3	82545	11	1	
11.10.2004	3	82545	14	1	
11.10.2004	3	82545	20	1	
11.10.2004	3	84955	18	5	
12.10.2004	1	485	18	1	
12.10.2004	1	828	18	1	
12.10.2004	1	1151	16	1	
12.10.2004	1	3626	12	2	
12.10.2004	1	10350	15	1	
12.10.2004	1	11292	11	2	
12.10.2004	1	11292	13	1	
12.10.2004	1	11292	17	1	
12.10.2004	1	11292	20	1	
12.10.2004	1	27498	15	1	
12.10.2004	1	31050	12	1	
12.10.2004	1	32427	20	1	
12.10.2004	1	32540	9	1	
12.10.2004	1	33514	13	1	
12.10.2004	1	43711	13	1	
12.10.2004	1	43711	16	1	
12.10.2004	1	58592	19	1	
12.10.2004	1	62773	19	1	
12.10.2004	1	71804	15	1	
12.10.2004	1	79052	9	1	
12.10.2004	1	83052	11	1	
12.10.2004	1	83052	15	1	
12.10.2004	1	84846	15	1	
12.10.2004	1	84846	16	1	
12.10.2004	1	84846	18	1	
12.10.2004	1	85033	11	1	
12.10.2004	1	85033	13	1	
12.10.2004	2	31050	13	1	
12.10.2004	2	31050	15	1	
12.10.2004	2	31050	21	1	
12.10.2004	2	32540	12	2	
12.10.2004	2	32540	13	1	
12.10.2004	2	33340	18	1	
12.10.2004	2	51407	17	1	
12.10.2004	3	21269	17	1	
12.10.2004	3	31054	16	1	
12.10.2004	3	31054	17	1	
12.10.2004	3	32427	12	1	
12.10.2004	3	33338	14	1	
12.10.2004	3	45910	15	1	
12.10.2004	3	65840	13	1	
12.10.2004	3	71804	20	1	
12.10.2004	3	78981	18	1	
12.10.2004	3	82545	12	1	
12.10.2004	3	82545	13	1	
12.10.2004	3	82545	15	1	
13.10.2004	1	828	15	2	
13.10.2004	1	2290	13	1	
13.10.2004	1	11292	12	1	
13.10.2004	1	11292	18	1	
13.10.2004	1	12742	15	1	
13.10.2004	1	21269	19	1	
13.10.2004	1	32427	19	1	
13.10.2004	1	33338	12	1	
13.10.2004	1	52458	11	1	
13.10.2004	1	52458	13	1	
13.10.2004	1	71804	12	1	
13.10.2004	1	83052	12	1	
13.10.2004	1	84846	20	1	
13.10.2004	2	31051	20	1	
13.10.2004	2	31054	17	1	
13.10.2004	2	32438	16	2	
13.10.2004	2	32540	13	1	
13.10.2004	2	43711	19	1	
13.10.2004	2	79107	16	1	
13.10.2004	2	82545	14	1	
13.10.2004	2	83149	14	1	
13.10.2004	3	32540	19	1	
13.10.2004	3	40358	10	1	
13.10.2004	3	45910	16	1	
13.10.2004	3	70286	15	1	
13.10.2004	3	71804	16	1	
13.10.2004	3	82545	11	1	
13.10.2004	3	82545	20	1	
14.10.2004	1	485	18	1	
14.10.2004	1	10350	20	1	
14.10.2004	1	31050	13	1	
14.10.2004	1	31054	12	1	
14.10.2004	1	36259	11	2	
14.10.2004	1	57168	12	1	
14.10.2004	1	71804	20	3	
14.10.2004	1	79052	11	2	
14.10.2004	1	79052	18	2	
14.10.2004	1	82545	16	1	
14.10.2004	1	83215	18	1	
14.10.2004	1	84902	11	1	
14.10.2004	1	84907	15	1	
14.10.2004	1	84955	15	10	
14.10.2004	2	828	13	1	
14.10.2004	2	11291	21	1	
14.10.2004	2	21269	13	1	
14.10.2004	2	28558	10	1	
14.10.2004	2	32540	18	2	
14.10.2004	2	32540	20	2	
14.10.2004	2	42879	14	1	
14.10.2004	2	62773	15	1	
14.10.2004	2	62773	18	1	
14.10.2004	2	66647	20	2	
14.10.2004	2	71804	16	1	
14.10.2004	2	71804	20	1	
14.10.2004	3	487	11	1	
14.10.2004	3	487	15	2	
14.10.2004	3	21269	17	1	
14.10.2004	3	27498	11	1	
14.10.2004	3	31054	11	1	
14.10.2004	3	31054	12	1	
14.10.2004	3	32540	10	1	
14.10.2004	3	33068	14	1	
14.10.2004	3	57168	14	1	
14.10.2004	3	66644	10	1	
14.10.2004	3	66647	15	1	
14.10.2004	3	82545	17	1	
14.10.2004	3	82545	19	2	
14.10.2004	3	83149	14	1	
14.10.2004	3	83149	16	1	
15.10.2004	1	1138	19	1	
15.10.2004	1	2290	13	1	
15.10.2004	1	2291	15	1	
15.10.2004	1	10350	20	1	
15.10.2004	1	11308	12	2	
15.10.2004	1	21269	15	1	
15.10.2004	1	28092	13	2	
15.10.2004	1	33338	11	1	
15.10.2004	1	43711	14	1	
15.10.2004	1	52458	11	1	
15.10.2004	1	52458	14	1	
15.10.2004	1	70286	16	1	
15.10.2004	1	79108	12	1	
15.10.2004	1	82154	13	1	
15.10.2004	1	84907	16	1	
15.10.2004	1	84907	17	1	
15.10.2004	2	10350	14	1	
15.10.2004	2	10650	18	1	
15.10.2004	2	20475	12	1	
15.10.2004	2	28092	10	1	
15.10.2004	2	28092	12	1	
15.10.2004	2	33068	19	1	
15.10.2004	2	33461	20	1	
15.10.2004	2	56775	10	1	
15.10.2004	3	477	15	5	
15.10.2004	3	2289	15	1	
15.10.2004	3	12017	10	1	
15.10.2004	3	14185	10	1	
15.10.2004	3	14185	17	1	
15.10.2004	3	20475	17	1	
15.10.2004	3	24061	15	1	
15.10.2004	3	31054	10	1	
15.10.2004	3	31054	16	1	
15.10.2004	3	33050	12	1	
15.10.2004	3	33514	12	2	
15.10.2004	3	36259	10	1	
15.10.2004	3	36259	15	1	
15.10.2004	3	36259	17	1	
15.10.2004	3	43711	12	1	
15.10.2004	3	57168	11	1	
15.10.2004	3	71804	10	2	
15.10.2004	3	73817	18	1	
15.10.2004	3	79052	11	2	
15.10.2004	3	82154	14	1	
15.10.2004	3	82545	15	1	
15.10.2004	3	83149	15	1	
15.10.2004	3	83149	16	1	
15.10.2004	3	84907	15	1	
15.10.2004	3	84907	16	1	
15.10.2004	3	84955	19	10	
16.10.2004	1	10350	11	1	
16.10.2004	1	20529	16	1	
16.10.2004	1	24061	14	1	
16.10.2004	1	27490	19	1	
16.10.2004	1	33338	14	1	
16.10.2004	1	33338	15	1	
16.10.2004	1	33448	15	1	
16.10.2004	1	38453	13	1	
16.10.2004	1	45911	19	1	
16.10.2004	1	65841	16	1	
16.10.2004	1	66005	16	1	
16.10.2004	1	70284	17	1	
16.10.2004	1	82154	12	2	
16.10.2004	1	82545	9	1	
16.10.2004	1	82545	14	1	
16.10.2004	1	83052	9	1	
16.10.2004	2	828	21	1	
16.10.2004	2	844	19	1	
16.10.2004	2	848	13	1	
16.10.2004	2	10350	14	1	
16.10.2004	2	24061	20	1	
16.10.2004	2	31050	20	1	
16.10.2004	2	32273	13	1	
16.10.2004	2	32540	13	2	
16.10.2004	2	36259	11	1	
16.10.2004	2	36259	18	1	
16.10.2004	2	43711	20	1	
16.10.2004	2	56775	18	1	
16.10.2004	2	70280	19	1	
16.10.2004	2	71804	14	1	
16.10.2004	2	71804	19	1	
16.10.2004	2	83149	18	1	
16.10.2004	2	84907	20	1	
16.10.2004	3	487	11	6	
16.10.2004	3	487	15	2	
16.10.2004	3	844	12	1	
16.10.2004	3	10650	9	1	
16.10.2004	3	20475	15	1	
16.10.2004	3	21269	11	1	
16.10.2004	3	21269	15	1	
16.10.2004	3	24910	14	1	
16.10.2004	3	27482	13	1	
16.10.2004	3	27498	17	1	
16.10.2004	3	28092	15	1	
16.10.2004	3	28560	20	1	
16.10.2004	3	32435	11	1	
16.10.2004	3	33036	13	1	
16.10.2004	3	33514	14	1	
16.10.2004	3	43711	16	1	
16.10.2004	3	51407	12	1	
16.10.2004	3	52458	18	1	
16.10.2004	3	57168	19	1	
16.10.2004	3	58592	13	1	
16.10.2004	3	73817	12	1	
16.10.2004	3	83149	10	1	
16.10.2004	3	84907	10	1	
16.10.2004	3	84955	10	10	
17.10.2004	1	10256	19	1	
17.10.2004	1	20529	14	1	
17.10.2004	1	24910	12	2	
17.10.2004	1	31050	11	1	
17.10.2004	1	32540	14	1	
17.10.2004	1	32540	16	1	
17.10.2004	1	33338	10	1	
17.10.2004	1	79052	14	2	
17.10.2004	1	82616	16	1	
17.10.2004	1	83142	10	1	
17.10.2004	1	84955	15	3	
17.10.2004	2	849	17	1	
17.10.2004	2	10350	21	1	
17.10.2004	2	28092	18	1	
17.10.2004	2	31050	12	1	
17.10.2004	2	32273	18	1	
17.10.2004	2	32540	11	1	
17.10.2004	2	32540	13	1	
17.10.2004	2	36259	13	1	
17.10.2004	2	66647	16	1	
17.10.2004	2	71804	18	1	
17.10.2004	2	79038	11	1	
17.10.2004	2	79038	17	1	
17.10.2004	2	82545	11	2	
17.10.2004	2	82545	19	1	
17.10.2004	2	83052	18	1	
17.10.2004	2	83149	19	2	
17.10.2004	3	10258	15	1	
17.10.2004	3	10650	17	1	
17.10.2004	3	25445	17	1	
17.10.2004	3	27490	16	1	
17.10.2004	3	28551	9	2	
17.10.2004	3	28558	19	1	
17.10.2004	3	31054	19	1	
17.10.2004	3	32273	16	1	
17.10.2004	3	32540	17	2	
17.10.2004	3	40377	11	1	
17.10.2004	3	75406	13	1	
17.10.2004	3	79107	11	1	
17.10.2004	3	83149	11	2	
17.10.2004	3	84907	20	1	
18.10.2004	1	849	18	1	
18.10.2004	1	7537	11	1	
18.10.2004	1	10650	13	1	
18.10.2004	1	33514	14	1	
18.10.2004	1	43711	16	4	
18.10.2004	1	71804	14	1	
18.10.2004	1	82545	17	2	
18.10.2004	2	28558	15	1	
18.10.2004	2	32540	13	1	
18.10.2004	2	32540	17	1	
18.10.2004	2	33528	20	1	
18.10.2004	2	34687	17	1	
18.10.2004	2	36259	17	1	
18.10.2004	2	38453	19	1	
18.10.2004	2	66005	18	1	
18.10.2004	2	79038	17	1	
18.10.2004	2	82545	17	1	
18.10.2004	2	83149	18	1	
18.10.2004	2	84713	17	1	
18.10.2004	2	84846	20	1	
18.10.2004	3	487	16	2	
18.10.2004	3	3626	16	1	
18.10.2004	3	24061	19	1	
18.10.2004	3	32540	18	1	
18.10.2004	3	33514	19	6	
18.10.2004	3	41527	18	1	
18.10.2004	3	43711	15	1	
18.10.2004	3	43711	18	1	
18.10.2004	3	58040	18	1	
18.10.2004	3	71804	14	1	
18.10.2004	3	79052	18	1	
18.10.2004	3	81928	15	1	
18.10.2004	3	83149	17	1	
18.10.2004	3	83215	16	1	
18.10.2004	3	83667	19	1	
18.10.2004	3	84713	18	1	
18.10.2004	3	84907	15	1	
19.10.2004	1	14185	10	1	
19.10.2004	1	20475	18	1	
19.10.2004	1	31050	13	1	
19.10.2004	1	32540	9	1	
19.10.2004	1	43711	12	2	
19.10.2004	1	43711	13	1	
19.10.2004	1	84907	20	1	
19.10.2004	2	11242	13	1	
19.10.2004	2	31050	13	1	
19.10.2004	2	31050	18	1	
19.10.2004	2	32540	19	1	
19.10.2004	2	33528	13	3	
19.10.2004	2	33528	16	1	
19.10.2004	2	43711	18	1	
19.10.2004	3	7537	20	1	
19.10.2004	3	12017	17	1	
19.10.2004	3	20529	15	1	
19.10.2004	3	20530	13	1	
19.10.2004	3	24910	18	1	
19.10.2004	3	27490	16	1	
19.10.2004	3	36259	17	1	
19.10.2004	3	40377	11	1	
19.10.2004	3	40377	16	1	
19.10.2004	3	43711	13	1	
19.10.2004	3	43711	20	1	
19.10.2004	3	45911	14	1	
19.10.2004	3	52458	17	1	
19.10.2004	3	58590	14	1	
19.10.2004	3	78981	10	1	
19.10.2004	3	82235	20	1	
19.10.2004	3	83149	16	1	
19.10.2004	3	84955	13	5	
20.10.2004	1	11931	18	1	
20.10.2004	1	11931	19	1	
20.10.2004	1	25445	12	1	
20.10.2004	1	27498	13	1	
20.10.2004	1	31050	20	1	
20.10.2004	1	32427	11	1	
20.10.2004	1	32540	17	1	
20.10.2004	1	36259	20	1	
20.10.2004	1	45911	15	1	
20.10.2004	1	51407	12	1	
20.10.2004	1	57168	20	1	
20.10.2004	1	70284	18	1	
20.10.2004	1	79052	13	3	
20.10.2004	1	84846	12	1	
20.10.2004	1	84846	20	1	
20.10.2004	1	84907	9	1	
20.10.2004	2	10350	21	1	
20.10.2004	2	31050	21	1	
20.10.2004	2	43711	19	1	
20.10.2004	2	54311	18	1	
20.10.2004	2	62773	21	1	
20.10.2004	2	70284	11	1	
20.10.2004	2	73814	10	1	
20.10.2004	2	83069	16	1	
20.10.2004	2	84907	19	1	
20.10.2004	3	2290	14	1	
20.10.2004	3	12017	10	1	
20.10.2004	3	12017	18	1	
20.10.2004	3	24910	14	1	
20.10.2004	3	31054	16	1	
20.10.2004	3	33050	20	1	
20.10.2004	3	33338	15	1	
20.10.2004	3	40377	12	1	
20.10.2004	3	43711	10	1	
20.10.2004	3	43711	19	1	
20.10.2004	3	71804	15	1	
20.10.2004	3	78981	15	1	
20.10.2004	3	79052	16	1	
20.10.2004	3	82545	17	1	
20.10.2004	3	84907	10	1	
20.10.2004	3	84907	16	1	
20.10.2004	3	84907	17	2	
21.10.2004	1	2291	20	1	
21.10.2004	1	7537	17	1	
21.10.2004	1	24910	17	1	
21.10.2004	1	32540	18	2	
21.10.2004	1	33068	15	1	
21.10.2004	1	33514	20	1	
21.10.2004	1	36259	20	1	
21.10.2004	1	45452	12	1	
21.10.2004	1	45816	17	1	
21.10.2004	1	45911	12	1	
21.10.2004	1	69349	18	1	
21.10.2004	1	70284	17	1	
21.10.2004	1	84907	18	1	
21.10.2004	2	10350	17	1	
21.10.2004	2	10350	18	1	
21.10.2004	2	11846	19	1	
21.10.2004	2	20011	15	1	
21.10.2004	2	31050	21	1	
21.10.2004	2	32270	18	1	
21.10.2004	2	51407	17	1	
21.10.2004	2	82545	18	2	
21.10.2004	2	83215	20	1	
21.10.2004	2	83383	19	1	
21.10.2004	3	11824	17	1	
21.10.2004	3	11824	18	1	
21.10.2004	3	31054	10	2	
21.10.2004	3	31054	11	1	
21.10.2004	3	33068	15	1	
21.10.2004	3	73817	18	1	
21.10.2004	3	78983	11	1	
21.10.2004	3	79052	15	14	
21.10.2004	3	82545	12	1	
21.10.2004	3	82545	13	1	
21.10.2004	3	82545	16	1	
21.10.2004	3	82627	14	4	
21.10.2004	3	82627	18	10	
21.10.2004	3	85371	10	2	
22.10.2004	1	828	15	1	
22.10.2004	1	11931	13	1	
22.10.2004	1	11931	14	1	
22.10.2004	1	21269	19	1	
22.10.2004	1	31050	13	1	
22.10.2004	1	31050	19	1	
22.10.2004	1	32427	17	1	
22.10.2004	1	33338	15	1	
22.10.2004	1	43711	15	1	
22.10.2004	1	45911	17	2	
22.10.2004	1	79036	18	3	
22.10.2004	1	79052	18	1	
22.10.2004	1	82545	18	1	
22.10.2004	1	83052	18	1	
22.10.2004	1	83052	19	1	
22.10.2004	1	84846	18	1	
22.10.2004	1	84907	13	1	
22.10.2004	2	21270	18	1	
22.10.2004	2	32540	20	1	
22.10.2004	2	33338	13	1	
22.10.2004	2	33338	19	1	
22.10.2004	2	33340	16	1	
22.10.2004	2	36259	16	1	
22.10.2004	2	43711	16	1	
22.10.2004	2	65841	18	1	
22.10.2004	2	82545	13	1	
22.10.2004	2	84713	19	1	
22.10.2004	3	487	20	1	
22.10.2004	3	11824	12	1	
22.10.2004	3	11931	15	1	
22.10.2004	3	11931	16	1	
22.10.2004	3	20474	13	1	
22.10.2004	3	21269	14	1	
22.10.2004	3	24061	13	1	
22.10.2004	3	31054	9	1	
22.10.2004	3	31054	12	1	
22.10.2004	3	31054	17	1	
22.10.2004	3	33037	18	1	
22.10.2004	3	36259	16	1	
22.10.2004	3	36259	17	1	
22.10.2004	3	71804	11	2	
22.10.2004	3	73817	9	1	
22.10.2004	3	82154	13	1	
22.10.2004	3	82545	9	1	
22.10.2004	3	82545	20	1	
22.10.2004	3	83052	15	1	
22.10.2004	3	83052	19	1	
22.10.2004	3	83667	12	1	
22.10.2004	3	85033	13	1	
23.10.2004	1	828	12	1	
23.10.2004	1	828	18	3	
23.10.2004	1	10650	17	1	
23.10.2004	1	33050	11	1	
23.10.2004	1	36259	17	1	
23.10.2004	1	43711	17	1	
23.10.2004	1	73817	10	1	
23.10.2004	1	79036	15	2	
23.10.2004	1	79036	20	2	
23.10.2004	1	84846	19	1	
23.10.2004	1	85033	15	1	
23.10.2004	2	14185	13	1	
23.10.2004	2	21269	11	1	
23.10.2004	2	27490	17	1	
23.10.2004	2	28560	16	1	
23.10.2004	2	32540	13	1	
23.10.2004	2	57168	20	1	
23.10.2004	2	79038	11	1	
23.10.2004	2	83052	19	1	
23.10.2004	2	83052	20	1	
23.10.2004	2	84713	13	1	
23.10.2004	3	1138	17	1	
23.10.2004	3	11931	9	1	
23.10.2004	3	11931	10	1	
23.10.2004	3	12742	10	1	
23.10.2004	3	20529	13	1	
23.10.2004	3	21269	9	1	
23.10.2004	3	21269	14	1	
23.10.2004	3	28560	17	1	
23.10.2004	3	31054	14	1	
23.10.2004	3	32427	14	1	
23.10.2004	3	36259	18	1	
23.10.2004	3	82545	17	1	
24.10.2004	1	2291	19	1	
24.10.2004	1	20530	18	1	
24.10.2004	1	21270	16	1	
24.10.2004	1	27498	19	1	
24.10.2004	1	28092	18	1	
24.10.2004	1	32540	14	1	
24.10.2004	1	32540	16	1	
24.10.2004	1	33514	16	1	
24.10.2004	1	33704	16	1	
24.10.2004	1	52458	14	1	
24.10.2004	1	82545	12	1	
24.10.2004	1	82616	13	1	
24.10.2004	1	83142	14	1	
24.10.2004	1	84846	13	1	
24.10.2004	1	84846	14	1	
24.10.2004	2	10650	13	1	
24.10.2004	2	31051	13	1	
24.10.2004	2	32427	18	1	
24.10.2004	2	32540	17	1	
24.10.2004	2	36259	18	1	
24.10.2004	2	62773	11	1	
24.10.2004	2	73820	14	1	
24.10.2004	2	79038	20	1	
24.10.2004	3	828	9	1	
24.10.2004	3	11824	12	1	
24.10.2004	3	11824	13	1	
24.10.2004	3	11846	13	4	
24.10.2004	3	11846	14	1	
24.10.2004	3	14185	18	1	
24.10.2004	3	21269	11	1	
24.10.2004	3	21269	16	1	
24.10.2004	3	28092	19	1	
24.10.2004	3	33338	19	1	
24.10.2004	3	43711	16	1	
24.10.2004	3	57922	16	1	
24.10.2004	3	65840	12	1	
24.10.2004	3	82545	12	2	
25.10.2004	1	1151	18	1	
25.10.2004	1	11931	11	1	
25.10.2004	1	31050	17	1	
25.10.2004	1	31050	18	1	
25.10.2004	1	32540	12	2	
25.10.2004	1	36259	19	1	
25.10.2004	1	51407	14	1	
25.10.2004	1	62773	18	1	
25.10.2004	1	65841	10	1	
25.10.2004	1	70286	19	1	
25.10.2004	1	78983	18	1	
25.10.2004	1	79036	15	1	
25.10.2004	1	85033	14	1	
25.10.2004	2	2290	10	1	
25.10.2004	2	2290	14	1	
25.10.2004	2	10350	18	1	
25.10.2004	2	28560	16	1	
25.10.2004	2	31054	13	1	
25.10.2004	2	45816	10	1	
25.10.2004	2	71804	16	1	
25.10.2004	2	82545	15	1	
25.10.2004	2	82545	21	1	
25.10.2004	2	83052	12	1	
25.10.2004	2	83069	10	1	
25.10.2004	3	1151	16	1	
25.10.2004	3	11931	13	1	
25.10.2004	3	20475	18	1	
25.10.2004	3	21269	13	1	
25.10.2004	3	21270	14	1	
25.10.2004	3	28551	17	1	
25.10.2004	3	33338	15	1	
25.10.2004	3	43711	12	2	
25.10.2004	3	66644	18	1	
25.10.2004	3	82154	13	1	
25.10.2004	3	82627	18	10	
25.10.2004	3	83052	15	1	
25.10.2004	3	84907	19	1	
26.10.2004	1	477	10	5	
26.10.2004	1	477	14	2	
26.10.2004	1	828	19	1	
26.10.2004	1	1151	19	1	
26.10.2004	1	10350	18	1	
26.10.2004	1	24909	17	1	
26.10.2004	1	32585	17	2	
26.10.2004	1	33514	16	1	
26.10.2004	1	36259	14	1	
26.10.2004	1	36259	19	1	
26.10.2004	1	38453	19	1	
26.10.2004	1	62773	18	1	
26.10.2004	1	79108	16	1	
26.10.2004	1	82154	12	2	
26.10.2004	1	82545	15	2	
26.10.2004	1	83052	14	1	
26.10.2004	1	83052	18	1	
26.10.2004	1	83052	19	1	
26.10.2004	1	83149	15	1	
26.10.2004	2	849	18	1	
26.10.2004	2	10350	20	1	
26.10.2004	2	11834	15	1	
26.10.2004	2	32540	19	1	
26.10.2004	2	33338	15	1	
26.10.2004	2	62773	20	1	
26.10.2004	3	2289	12	1	
26.10.2004	3	14185	9	1	
26.10.2004	3	24061	13	1	
26.10.2004	3	24910	14	1	
26.10.2004	3	32273	19	1	
26.10.2004	3	33037	17	1	
26.10.2004	3	38453	13	1	
26.10.2004	3	45910	18	1	
26.10.2004	3	50850	12	1	
26.10.2004	3	52458	16	1	
26.10.2004	3	66005	17	1	
26.10.2004	3	71804	18	1	
26.10.2004	3	83149	9	1	
26.10.2004	3	83149	18	1	
26.10.2004	3	83563	10	1	
27.10.2004	1	849	18	1	
27.10.2004	1	2290	14	1	
27.10.2004	1	31050	15	1	
27.10.2004	1	31054	11	1	
27.10.2004	1	33338	11	1	
27.10.2004	1	33338	17	1	
27.10.2004	1	36259	9	1	
27.10.2004	1	36259	11	1	
27.10.2004	1	43711	12	1	
27.10.2004	1	83052	13	1	
27.10.2004	1	83215	18	1	
27.10.2004	1	84846	16	1	
27.10.2004	2	11834	14	2	
27.10.2004	2	11846	13	1	
27.10.2004	2	32585	20	2	
27.10.2004	2	33461	10	1	
27.10.2004	2	33461	19	1	
27.10.2004	2	51407	18	1	
27.10.2004	2	83149	14	1	
27.10.2004	3	20475	20	1	
27.10.2004	3	31048	14	1	
27.10.2004	3	31048	15	1	
27.10.2004	3	31048	17	1	
27.10.2004	3	31048	18	1	
27.10.2004	3	33338	13	1	
27.10.2004	3	33448	17	1	
27.10.2004	3	41527	18	1	
27.10.2004	3	43711	10	2	
27.10.2004	3	52458	18	1	
27.10.2004	3	65840	17	1	
27.10.2004	3	71804	11	1	
27.10.2004	3	71804	16	2	
27.10.2004	3	73817	10	1	
27.10.2004	3	82154	13	1	
27.10.2004	3	82545	12	1	
28.10.2004	1	828	17	2	
28.10.2004	1	2290	18	1	
28.10.2004	1	10350	10	1	
28.10.2004	1	28558	13	1	
28.10.2004	1	31050	17	1	
28.10.2004	1	32585	12	1	
28.10.2004	1	32585	13	1	
28.10.2004	1	45910	20	1	
28.10.2004	1	52458	19	1	
28.10.2004	1	82545	17	2	
28.10.2004	1	82545	20	1	
28.10.2004	1	83052	11	2	
28.10.2004	1	83215	18	1	
28.10.2004	1	84907	9	1	
28.10.2004	2	27490	10	1	
28.10.2004	2	31051	18	1	
28.10.2004	2	32540	14	1	
28.10.2004	2	32585	14	1	
28.10.2004	2	32585	18	2	
28.10.2004	2	36259	21	1	
28.10.2004	2	62773	18	1	
28.10.2004	2	62773	20	1	
28.10.2004	2	82616	18	1	
28.10.2004	2	82616	19	1	
28.10.2004	3	1151	18	1	
28.10.2004	3	11846	14	9	
28.10.2004	3	14185	19	1	
28.10.2004	3	15955	18	1	
28.10.2004	3	24909	19	1	
28.10.2004	3	31048	11	1	
28.10.2004	3	31050	19	1	
28.10.2004	3	42879	19	1	
28.10.2004	3	64915	9	1	
28.10.2004	3	64915	17	1	
28.10.2004	3	82545	16	2	
28.10.2004	3	82545	18	1	
29.10.2004	1	31050	16	1	
29.10.2004	1	31050	17	1	
29.10.2004	1	32585	15	2	
29.10.2004	1	33514	17	1	
29.10.2004	1	36259	19	1	
29.10.2004	1	45450	10	1	
29.10.2004	1	52458	11	1	
29.10.2004	1	69350	12	1	
29.10.2004	1	70286	19	1	
29.10.2004	1	83052	9	1	
29.10.2004	1	84955	9	3	
29.10.2004	2	31050	14	1	
29.10.2004	2	31050	19	1	
29.10.2004	2	32273	13	1	
29.10.2004	2	32273	21	1	
29.10.2004	2	45804	18	1	
29.10.2004	2	83069	16	1	
29.10.2004	2	84812	12	1	
29.10.2004	3	11931	18	2	
29.10.2004	3	66005	16	1	
29.10.2004	3	71804	17	1	
29.10.2004	3	82154	13	1	
29.10.2004	3	82545	16	2	
29.10.2004	3	82545	20	1	
29.10.2004	3	85371	15	1	
30.10.2004	1	20539	16	1	
30.10.2004	1	31050	10	1	
30.10.2004	1	31050	11	1	
30.10.2004	1	31050	16	1	
30.10.2004	1	32582	13	2	
30.10.2004	1	32585	10	1	
30.10.2004	1	33068	15	1	
30.10.2004	1	41527	16	1	
30.10.2004	1	43711	17	1	
30.10.2004	1	70284	13	1	
30.10.2004	1	79107	10	1	
30.10.2004	1	82545	16	2	
30.10.2004	1	84713	15	1	
30.10.2004	1	85033	12	1	
30.10.2004	2	32273	11	1	
30.10.2004	2	32585	11	2	
30.10.2004	2	33546	16	1	
30.10.2004	2	82545	15	1	
30.10.2004	3	1145	11	1	
30.10.2004	3	10258	10	1	
30.10.2004	3	10350	13	1	
30.10.2004	3	24910	11	1	
30.10.2004	3	31050	10	1	
30.10.2004	3	31050	15	1	
30.10.2004	3	31054	10	1	
30.10.2004	3	33338	11	1	
30.10.2004	3	33546	19	1	
30.10.2004	3	41527	14	1	
30.10.2004	3	43711	10	1	
30.10.2004	3	43711	11	1	
30.10.2004	3	45819	13	1	
30.10.2004	3	78981	12	1	
30.10.2004	3	82235	18	1	
30.10.2004	3	82545	12	1	
30.10.2004	3	83052	10	1	
30.10.2004	3	83052	13	1	
30.10.2004	3	83149	11	1	
30.10.2004	3	83454	20	1	
31.10.2004	1	828	14	1	
31.10.2004	1	20529	14	1	
31.10.2004	1	28551	11	1	
31.10.2004	1	31050	11	1	
31.10.2004	1	31050	14	1	
31.10.2004	1	31050	15	1	
31.10.2004	1	32585	10	3	
31.10.2004	1	45804	17	1	
31.10.2004	1	82545	15	1	
31.10.2004	1	83052	18	1	
31.10.2004	1	84846	11	1	
31.10.2004	1	85033	11	1	
31.10.2004	1	85033	14	1	
31.10.2004	2	848	17	1	
31.10.2004	2	1138	12	1	
31.10.2004	2	7537	10	1	
31.10.2004	2	20475	12	1	
31.10.2004	2	31050	16	1	
31.10.2004	2	31050	21	1	
31.10.2004	2	33546	11	1	
31.10.2004	2	51407	13	1	
31.10.2004	2	70280	18	1	
31.10.2004	2	79038	17	1	
31.10.2004	2	82545	18	1	
31.10.2004	2	82545	19	1	
31.10.2004	3	11931	12	1	
31.10.2004	3	11931	15	1	
31.10.2004	3	32585	15	2	
31.10.2004	3	58590	16	1	
31.10.2004	3	66644	14	1	
31.10.2004	3	82545	10	2	
31.10.2004	3	82545	14	2	
01.11.2004	1	828	15	1	
01.11.2004	1	31050	15	1	
01.11.2004	1	31054	20	1	
01.11.2004	1	32427	14	1	
01.11.2004	1	36259	9	1	
01.11.2004	1	71804	11	1	
01.11.2004	1	82545	11	3	
01.11.2004	1	83052	10	2	
